n_iter,feedin_atnode_loss_kW,feedin_atnode_taken_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
26,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
27,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
28,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
29,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
30,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
1,0.0,15683393.108458739,196046866.6249545,15683393.108458739,11519.331695072813,1131,0.0570779712339137,pvalloc_29nbfs_LRG2_rnd
2,0.0,25205848.714114714,193167674.31282336,25205848.714114714,12805.963392250302,1222,0.11874842291193541,pvalloc_29nbfs_LRG2_rnd
3,0.0,35742052.45319887,189876810.87510964,35742052.45319887,15551.324505955748,1490,0.1939439818319455,pvalloc_29nbfs_LRG2_rnd
4,0.0,48522150.181043185,185865793.8346887,48522150.181043185,18329.613634150173,1765,0.28301791572041385,pvalloc_29nbfs_LRG2_rnd
5,6202.4362423637485,63695100.436144665,181116217.49779713,63701302.87238703,21130.48431536463,2048,0.3863739591218774,pvalloc_29nbfs_LRG2_rnd
6,76237.55564202297,81004673.66685888,175738936.46538082,81080911.2225009,23957.984314237252,2333,0.5041130456724704,pvalloc_29nbfs_LRG2_rnd
7,393433.5184916245,100673161.97775167,169716173.69588473,101066595.4962433,26815.55730018372,2597,0.6351753721927832,pvalloc_29nbfs_LRG2_rnd
8,1313022.7032424563,121845945.79290967,162912132.30009824,123158968.49615213,30470.186278031277,2931,0.7830936159475145,pvalloc_29nbfs_LRG2_rnd
9,3745060.3223335864,144697752.2958583,155200476.11003911,148442812.61819187,34161.245404220026,3316,0.9504415846580873,pvalloc_29nbfs_LRG2_rnd
10,8469155.58727977,168247284.53753757,146537608.70051262,176716440.12481737,10277.33245606132,982,1.0,pvalloc_29nbfs_LRG2_rnd
11,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
12,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
13,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
14,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
15,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
16,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
17,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
18,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
19,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
20,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
21,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
22,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
23,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
24,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
25,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
26,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
27,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
28,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
29,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
30,10286151.641306242,175040948.1364441,143903208.5715002,185327099.77775037,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
