¨n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
16,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
17,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
18,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
19,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
20,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
21,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
22,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
23,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
24,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
25,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
26,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
27,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
28,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
29,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
30,973760.7821060994,388655610.0027665,63086979.293690585,0.0,0.0,0.8904430559500142,pvalloc_29nbfs_30y5_max_1hll_sCs6p8
1,0.0,474734478.37037146,7257686.708711754,11519.324685367808,539.0,0.03827037773359841,pvalloc_29nbfs_30y5_max_sAs2p0
2,0.0,465431621.75596946,11005649.578714516,12808.275792856748,825.0,0.09684748650951434,pvalloc_29nbfs_30y5_max_sAs2p0
3,0.0,455080373.11413455,15401336.12307486,15556.860474884737,1219.0,0.1833996023856859,pvalloc_29nbfs_30y5_max_sAs2p0
4,38.4889015325503,443125411.1415447,21323040.917834193,18332.392100955567,1691.0,0.30346492473729053,pvalloc_29nbfs_30y5_max_sAs2p0
5,10975.80358961253,430020647.8160114,29353339.834420826,21140.88838245478,2225.0,0.4614456120420335,pvalloc_29nbfs_30y5_max_sAs2p0
6,126735.86450038044,415870403.1990117,39404854.930069506,23964.153198640914,2896.0,0.6670690144845215,pvalloc_29nbfs_30y5_max_sAs2p0
7,771804.9940186243,400819456.90142477,51438773.56886307,26822.987107743083,3570.0,0.9205481397330304,pvalloc_29nbfs_30y5_max_sAs2p0
8,2508291.4227580223,385689234.53423566,65241769.85874823,7946.487738669238,1119.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
9,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
10,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
11,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
12,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
13,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
14,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
15,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
16,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
17,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
18,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
19,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
20,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
21,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
22,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
23,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
24,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
25,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
26,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
27,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
28,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
29,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
30,3088813.4120167373,381567275.7697654,68769167.4831668,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs2p0
1,0.0,474747316.22972435,7253041.127072879,11529.97911693843,540.0,0.038341380289690426,pvalloc_29nbfs_30y5_max_sAs4p0
2,0.0,465440475.4218149,11006731.910280533,12820.082847902413,826.0,0.09698949162169838,pvalloc_29nbfs_30y5_max_sAs4p0
3,0.0,455074612.6321338,15401632.094829623,15562.447993820879,1214.0,0.18318659471740983,pvalloc_29nbfs_30y5_max_sAs4p0
4,218.5590214582573,443186212.71973944,21360849.111169614,18335.240576276352,1673.0,0.30197387105935813,pvalloc_29nbfs_30y5_max_sAs4p0
5,9970.358330952786,430247593.76341,29427808.09859217,21131.310531897376,2218.0,0.459457540471457,pvalloc_29nbfs_30y5_max_sAs4p0
6,123514.3546851699,416196672.03008556,39481120.72081674,23970.08689125764,2903.0,0.665577960806589,pvalloc_29nbfs_30y5_max_sAs4p0
7,826700.6048511473,401258843.1554386,51593990.81702867,26821.255265038024,3587.0,0.9202641295086623,pvalloc_29nbfs_30y5_max_sAs4p0
8,2521505.831007807,385748798.61719525,65234382.741485655,7916.106087255177,1123.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
9,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
10,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
11,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
12,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
13,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
14,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
15,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
16,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
17,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
18,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
19,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
20,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
21,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
22,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
23,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
24,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
25,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
26,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
27,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
28,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
29,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
30,3087838.428361209,381575228.75927323,68759672.42323165,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs4p0
1,0.0,474757798.1622955,7236322.420196627,11531.72738446099,541.0,0.038412382845782446,pvalloc_29nbfs_30y5_max_sAs6p0
2,0.0,465474789.2217948,11005276.423202109,12813.453553275125,825.0,0.09698949162169838,pvalloc_29nbfs_30y5_max_sAs6p0
3,0.0,455113877.5878563,15401356.079126002,15552.584946539517,1206.0,0.18261857426867367,pvalloc_29nbfs_30y5_max_sAs6p0
4,831.9247720952905,443361990.63300097,21407792.066357646,18336.495503523558,1662.0,0.3006248224936098,pvalloc_29nbfs_30y5_max_sAs6p0
5,12932.315566507792,430532577.783754,29488591.87762948,21132.14637704538,2226.0,0.4586765123544448,pvalloc_29nbfs_30y5_max_sAs6p0
6,110172.30377528687,416524543.83248013,39558126.041646644,23966.81968224109,2891.0,0.6639449020164726,pvalloc_29nbfs_30y5_max_sAs6p0
7,828353.0539068949,401757311.9337641,51729296.388612665,26824.87704193488,3608.0,0.9201221243964782,pvalloc_29nbfs_30y5_max_sAs6p0
8,2516075.8935358636,385759477.90668184,65232876.23198044,7925.21122441058,1125.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
9,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
10,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
11,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
12,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
13,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
14,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
15,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
16,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
17,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
18,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
19,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
20,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
21,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
22,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
23,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
24,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
25,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
26,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
27,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
28,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
29,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
30,3088435.60270318,381578313.0496077,68760560.09161144,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sAs6p0
1,0.0,474778725.6511034,7220515.843306177,11521.653620529647,542.0,0.038483385401874466,pvalloc_29nbfs_30y5_max_sBs0p4
2,0.0,465547714.9333152,10975261.407797536,12812.871991236427,828.0,0.09727350184606647,pvalloc_29nbfs_30y5_max_sBs0p4
3,0.0,455219653.19914454,15348832.675998796,15556.240152651144,1224.0,0.1841806305026981,pvalloc_29nbfs_30y5_max_sBs0p4
4,0.0,443194628.28887594,21285366.97542655,18330.44412827925,1727.0,0.30680204487361545,pvalloc_29nbfs_30y5_max_sBs0p4
5,8032.559373720953,429919193.7299546,29355679.57766076,21139.66931175331,2235.0,0.4654927577392786,pvalloc_29nbfs_30y5_max_sBs0p4
6,83218.09271783647,415804029.14061517,39400164.01948963,23967.614159628036,2898.0,0.6712581652939505,pvalloc_29nbfs_30y5_max_sBs0p4
7,602280.6854534708,400922357.04114574,51344512.19380373,26822.27411299005,3533.0,0.9221101959670548,pvalloc_29nbfs_30y5_max_sBs0p4
8,2327836.027230478,385666996.3132142,65181112.22844603,7927.015756168047,1097.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
9,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
10,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
11,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
12,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
13,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
14,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
15,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
16,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
17,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
18,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
19,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
20,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
21,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
22,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
23,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
24,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
25,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
26,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
27,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
28,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
29,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
30,3086636.1130445693,381586415.10232127,68744368.73046522,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p4
1,0.0,474750142.7560837,7243014.980992234,11531.794704634185,548.0,0.03890940073842658,pvalloc_29nbfs_30y5_max_sBs0p6
2,0.0,465564049.7977332,10995752.321630102,12812.869554095709,828.0,0.09769951718261857,pvalloc_29nbfs_30y5_max_sBs0p6
3,0.0,455241321.5819833,15365991.957044253,15561.82388867484,1240.0,0.18574268673672253,pvalloc_29nbfs_30y5_max_sBs0p6
4,0.0,443255039.6364856,21459907.692465693,18339.75937045457,1755.0,0.3103521726782164,pvalloc_29nbfs_30y5_max_sBs0p6
5,5232.039797284326,430075026.1842347,29533578.796674058,21131.457349371485,2245.0,0.4697529111047998,pvalloc_29nbfs_30y5_max_sBs0p6
6,43760.393042871925,416092888.2281511,39503520.46000965,23964.111788205308,2864.0,0.6731042317523431,pvalloc_29nbfs_30y5_max_sBs0p6
7,535443.9175275466,401086331.2869106,51384677.16213505,26823.300211093116,3504.0,0.9218971882987788,pvalloc_29nbfs_30y5_max_sBs0p6
8,2319086.2855972457,385663292.67521,65182729.443739474,7934.983176533594,1100.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
9,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
10,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
11,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
12,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
13,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
14,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
15,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
16,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
17,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
18,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
19,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
20,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
21,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
22,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
23,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
24,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
25,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
26,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
27,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
28,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
29,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
30,3089405.249024651,381565168.93726605,68775363.78360054,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p6
1,0.0,474768792.0922523,7233364.72389815,11520.982244830644,547.0,0.03883839818233457,pvalloc_29nbfs_30y5_max_sBs0p8
2,0.0,465597874.13760513,10985643.16026695,12819.055580249835,829.0,0.09769951718261857,pvalloc_29nbfs_30y5_max_sBs0p8
3,0.0,455263479.69678885,15359636.488826644,15553.359386784214,1239.0,0.18567168418063051,pvalloc_29nbfs_30y5_max_sBs0p8
4,0.0,443295796.531765,21435992.950029373,18331.251263292022,1754.0,0.31021016756603237,pvalloc_29nbfs_30y5_max_sBs0p8
5,5259.615141529903,430114826.9933624,29498124.97342625,21136.425068502067,2245.0,0.46961090599261573,pvalloc_29nbfs_30y5_max_sBs0p8
6,43846.91037765986,416135880.3077343,39476011.29508077,23962.949907556464,2864.0,0.672962226640159,pvalloc_29nbfs_30y5_max_sBs0p8
7,531387.3931945143,401114276.5313359,51363063.327085644,26827.48402209915,3505.0,0.9218261857426867,pvalloc_29nbfs_30y5_max_sBs0p8
8,2312335.6726653916,385677691.4619244,65167524.563285924,7944.30375287451,1101.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
9,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
10,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
11,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
12,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
13,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
14,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
15,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
16,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
17,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
18,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
19,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
20,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
21,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
22,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
23,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
24,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
25,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
26,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
27,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
28,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
29,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
30,3088049.571014696,381567219.0744002,68769641.81803828,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sBs0p8
1,0.0,474749902.3717589,7247677.993822724,11525.403865411989,541.0,0.038412382845782446,pvalloc_29nbfs_30y5_max_sCs2p4
2,0.0,465544041.9731872,11006416.075837206,12811.371320450742,827.0,0.09713149673388242,pvalloc_29nbfs_30y5_max_sCs2p4
3,0.0,455210279.61029613,15379757.974909369,15552.922338752192,1218.0,0.18361261005396196,pvalloc_29nbfs_30y5_max_sCs2p4
4,5.01897356528616,443211533.29366326,21343662.578388225,18333.667558629953,1701.0,0.30438795796648677,pvalloc_29nbfs_30y5_max_sCs2p4
5,8629.625942939874,430101601.91143376,29412201.069407795,21137.2819635638,2232.0,0.4628656631638739,pvalloc_29nbfs_30y5_max_sCs2p4
6,76241.22977312896,416027095.9634109,39441082.45448347,23961.511374620204,2895.0,0.6684180630502699,pvalloc_29nbfs_30y5_max_sCs2p4
7,595912.639030565,401085456.2014772,51444386.01858498,26823.483526045104,3554.0,0.9207611474013064,pvalloc_29nbfs_30y5_max_sCs2p4
8,2386081.328329487,385743430.32981384,65256711.3574436,7943.009580499181,1116.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
9,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
10,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
11,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
12,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
13,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
14,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
15,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
16,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
